date,open,high,low,close,volume,close_26_ema,macd,macds,macdh,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,volume_delta,open_2_s,open_2_d,open_-2_r,middle,cr-ma1,cr-ma2,cr-ma3,open_2_sma,close_-1_s,close_-1_d,rs_6,rsi_6,rs_12,rsi_12,middle_14_sma,cci,middle_20_sma,cci_20,tr,atr,close_10_sma,close_50_sma,dma,high_delta,low_delta,dm,pdm_14_ema,pdm_14,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,dx_6_ema,adx,adx_6_ema,adxr,trix,change,vr,close_-1_r
2010-08-23,-0.5103627349173331,-0.5153547431899776,-0.5083224635060744,-0.5109658655563761,-0.4120450384530934,-0.512699740561274,-0.07668295008011451,-0.08251603410691029,0.0027009939052175837,-0.5094624318539273,-0.3868200564217687,-0.5094624318539273,-0.49518200494999803,-0.5187540764706743,-0.0027609439013903097,-0.5116022357306198,0.01396276350583233,-0.32568242693967525,-0.5116879711375495,-0.23660475805877187,-0.23917353390898224,-0.24801201528274658,-0.5103399706162067,-0.5103325229233723,-0.010778177172844797,-0.2949602571897228,-0.5418368298198518,-0.3905070882370841,-0.5596405684234987,-0.5104165750522416,-0.41452531611113064,-0.5099830255694643,-0.08123621537313952,-0.33613799058678834,-0.4090873942960707,-0.5101702186935066,-0.5076160442073929,-0.0764917066113189,-0.010206272587863961,-0.014044827106939804,-0.22156080711086515,-0.3747895096745638,-0.3747895096745638,-0.4090873942960707,-0.6288025590295325,-0.6288025590295325,-0.2152365928151634,-0.3767416258320305,-0.3767416258320305,9.907946756232828e-05,9.907946756232828e-05,-1.2790142068211845,-1.2790142068211845,-1.1699645481626895,-1.1699645481626895,-1.053710919781443,-1.053710919781443,-0.27219099425881355,-0.06961902135623405,-0.10007106519741323,-0.06961902135623405
2010-08-24,-0.5103627048036289,-0.5153550283826384,-0.5083224635060744,-0.510965932517944,-0.4120455873485598,-0.5126997630124006,-0.0766833611025176,-0.08251618979220629,0.0027001290256490587,-0.5094623316304976,-0.3868206859405595,-0.5094623316304976,-0.495182062384244,-0.5187537275636128,-0.002762774698233237,-0.511602503306727,0.013965664866112198,-0.2388814257302823,-0.5116880842766398,-0.2366401524706395,-0.23909693176187996,-0.24797605711272974,-0.5103401380498426,-0.5103324927840449,-0.010779580988926847,-0.2980691699213641,-0.5827535118824368,-0.39381090677568814,-0.5777250701906714,-0.5104164506748718,-0.6949511479639962,-0.5099829090883181,-0.2150933152704244,-0.3361382977100209,-0.40908877862906345,-0.5101702928160835,-0.5076160507524772,-0.0764919652795423,-0.01021888906215006,-0.014042720663946249,-0.22156418625575972,-0.37479148537361706,-0.37479148537361706,-0.40908877862906345,-0.7339409448211041,-0.7339409448211041,-0.2152365928151634,-0.37674426923603505,-0.37674426923603505,-0.13484275844578572,-0.13484275844578572,-1.2790142068211843,-1.2790142068211843,-1.2796254906130033,-1.2796254906130033,-1.153879969635776,-1.153879969635776,-0.27700528498747334,-0.11465259673645162,-0.17722739169473645,-0.11465259673645162
2010-08-25,-0.5103627717229716,-0.5153550635916088,-0.5083226889945041,-0.5109662003642153,-0.4120456766267381,-0.5126998062205287,-0.07668390619596135,-0.08251643047168238,0.0026990869993148993,-0.5094624318539273,-0.3868210492382582,-0.5094624318539273,-0.49518222282504737,-0.518753729139245,-0.0027620012004789304,-0.511602503306727,0.01396501287503807,-0.13891887922030896,-0.5116882635068819,-0.2366755468825071,-0.23903509784095836,-0.247943884013241,-0.5103401564675425,-0.510332559760328,-0.010782485435993158,-0.31042463789241315,-0.7589116290425604,-0.4073375993128977,-0.653960716478991,-0.5104163828326701,-1.0384274542644507,-0.5099829267025403,-0.3268894739561669,-0.3361400039502016,-0.4090902065939434,-0.5101704949685658,-0.5076160664723302,-0.07649267858557629,-0.010215595791288615,-0.014046501459062886,-0.2215581211238977,-0.374793188557752,-0.374793188557752,-0.4090902065939434,-0.8232830489325496,-0.8232830489325496,-0.21523030687815708,-0.3767450403763901,-0.3767450403763901,-0.10193873199480565,-0.10193873199480565,-1.097088789706015,-1.097088789706015,-1.2948160313771127,-1.2948160313771127,-1.2301828975251983,-1.2301828975251983,-0.28744324616481565,-0.2081686985928718,-0.2517192680142978,-0.2081686985928718
2010-08-26,-0.5103630394003428,-0.5153554156813133,-0.5083229466955665,-0.5109658655563761,-0.4120445788358053,-0.5126998172005203,-0.07668406656278248,-0.08251665706824882,0.002699258426469606,-0.5094623927837767,-0.3868211458369227,-0.5094623927837767,-0.49518221255875955,-0.5187536451839325,-0.002760003461674642,-0.511602178870697,0.013959242754032042,-0.24061298057555933,-0.511688353122003,-0.2367109412943747,-0.23905282698913047,-0.24791492822370112,-0.5103403239011783,-0.5103328276654606,-0.010773772094794227,-0.28667450978900905,-0.43872190124455535,-0.38593957527625766,-0.5349725843653239,-0.510416470058358,-1.0141924731089154,-0.5099829136339239,-0.40108745135872526,-0.3361400039502016,-0.40909150460439964,-0.5101704781225256,-0.5076160695125904,-0.07649260311926898,-0.01021977035998622,-0.014047041572650977,-0.2215572546764888,-0.3747946578749915,-0.3747946578749915,-0.40909150460439964,-0.9075683834480471,-0.9075683834480471,-0.21522940888715617,-0.3767454907107056,-0.3767454907107056,-0.04151975853486732,-0.04151975853486732,-0.8834193175520059,-0.8834193175520059,-1.2315189462175442,-1.2315189462175442,-1.2648515550548225,-1.2648515550548225,-0.2973278202098834,0.07403841590404654,-0.09183095096061127,0.07403841590404654
2010-08-29,-0.5103630394003428,-0.5153662917322868,-0.5083216581902539,-0.5109658756006114,-0.4120394469938547,-0.5126998280376446,-0.07668420226996368,-0.0825168671674979,0.002699459784106583,-0.5094623083582775,-0.3868216384381445,-0.5094623083582775,-0.49518225266904964,-0.5187533644591444,-0.00275321448857929,-0.5116038411872633,0.013975444732224111,-0.21803863592602774,-0.5116913686708263,-0.2367119665999444,-0.2390705561373026,-0.2478726082236044,-0.510340457848087,-0.5103324927840449,-0.010778758062258061,-0.28742355284225835,-0.44770689203783137,-0.38655949874521217,-0.5382981964184063,-0.5104168038581433,-3.2375421795728583,-0.5099830114780866,-2.16571724501295,-0.33603117995147275,-0.4090819291527534,-0.5101704959793282,-0.5076160726943966,-0.07649265952264638,-0.010358412424843384,-0.014021116120422604,-0.22156418625575972,-0.37479592622668007,-0.37479592622668007,-0.4090819291527534,-1.3432559868336418,-1.3432559868336418,-0.2152365928151634,-0.37674759563712085,-0.37674759563712085,-0.7351291967031308,-0.7351291967031308,-0.883419317552006,-0.883419317552006,-1.18630853604206,-1.18630853604206,-1.275450119155382,-1.275450119155382,-0.30643078821725894,-0.08826495897901379,-0.5147034287653253,-0.08826495897901379
2010-08-30,-0.5103627148415303,-0.515356471950427,-0.5083229789081993,-0.5109675395955718,-0.4120434215260871,-0.5126999763532659,-0.07668566579331189,-0.08251734702877406,0.0026961516780179377,-0.5094623083582775,-0.3868216384381445,-0.5094623083582775,-0.49518225266904964,-0.5187533644591444,-0.002768539760632241,-0.5116028712238745,0.01396915301835878,-0.013744123636541932,-0.5116892604751037,-0.23668350866836607,-0.23908828528547468,-0.2478302882235077,-0.5103402954374602,-0.5103325028304874,-0.010802671343104015,-0.34613860809104935,-1.4313710773334376,-0.4661701221700586,-1.0326351810577992,-0.510416945276828,-1.1768044553650439,-0.5099830063642802,-0.8821006856302663,-0.3361264564031664,-0.4090825336336317,-0.5101708329001319,-0.507616129873338,-0.07649373425420843,-0.010085766704793064,-0.014064865321057985,-0.22152866191199633,-0.3747504162041902,-0.3747504162041902,-0.4090825336336317,2.0378507747620653,2.0378507747620653,-0.2152365928151634,-0.3767494136385587,-0.3767494136385587,-0.8439141190291004,-0.8439141190291004,1.265289094347095,1.265289094347095,-0.40839978913176245,-0.40839978913176245,-1.0393154059549283,-1.0393154059549283,-0.33108084870281546,-0.8554148863470333,-0.6065510461106346,-0.8554148863470333
2010-08-31,-0.5103643777871987,-0.5153566092654117,-0.5083236231608558,-0.5109665686528384,-0.412045064905887,-0.5127000315008854,-0.0766859971390157,-0.08251780137489176,0.002696463406916183,-0.5094622081348479,-0.3868229505194793,-0.5094622081348479,-0.495182459892657,-0.5187527767613029,-0.0027646166245402547,-0.5116027039888075,0.01395132106248139,-0.5906035036770728,-0.511689203345464,-0.23664913956206818,-0.23908879886356255,-0.2477961271505042,-0.5103409651720037,-0.5103341671911237,-0.010764574679084244,-0.29921039629814083,-0.5980975917571076,-0.4089239300886699,-0.663139626063722,-0.5104170745000693,-0.9611708749214213,-0.5099829546580152,-0.9282770009146848,-0.33613352023751475,-0.40908377248697003,-0.5101710047297419,-0.507616152921755,-0.07649430488396168,-0.010216940930091177,-0.014053522935708069,-0.22154685730758247,-0.37475763261182365,-0.37475763261182365,-0.40908377248697003,1.6631762331602495,1.6631762331602495,-0.21521863299514535,-0.37674670684686273,-0.37674670684686273,-0.6043472482828475,-0.6043472482828475,0.8993441613649529,0.8993441613649529,0.020253746939425606,0.020253746939425606,-0.7363628110735619,-0.7363628110735619,-0.35381866683788454,0.40404557682885744,-0.5769475332966479,0.40404557682885744
2010-09-01,-0.5103634074567281,-0.5153564367414566,-0.5083234620976916,-0.5109664012489188,-0.4120448598967369,-0.5127000681493176,-0.07668609816254199,-0.082518186268653,0.00269731436081899,-0.5094621673659951,-0.38682332691838195,-0.5094621673659951,-0.49518250966090216,-0.5187525927385003,-0.0027615059393268923,-0.5116033060350488,0.013966642852723388,-0.36300461802155554,-0.511689036437301,-0.2366147704557703,-0.23908931244165038,-0.24776360188307153,-0.5103413117596299,-0.510333196035018,-0.010776192467349486,-0.289501111099608,-0.4729688427451957,-0.3981566212332363,-0.6018278462312934,-0.5104171560722405,-0.7360124413620573,-0.5099829154521661,-0.8789948628725338,-0.3361338614855509,-0.4090849383445761,-0.5101711159136071,-0.5076161694827934,-0.07649466804693995,-0.01021285912958685,-0.014040020096005792,-0.22156418625575972,-0.3747630540275104,-0.3747630540275104,-0.4090849383445761,1.388301648523531,1.388301648523531,-0.2152365928151634,-0.37674863959446436,-0.37674863959446436,-0.7057003743284198,-0.7057003743284198,0.9225238582494512,0.9225238582494512,0.33447381497720996,0.33447381497720996,-0.4215331225811489,-0.4215331225811489,-0.37218891871008714,-0.003406481511045496,-0.4881378264140371,-0.003406481511045496
2010-09-02,-0.5103632401583712,-0.5153561726741781,-0.5083235909482229,-0.5109672550089086,-0.4120463280267795,-0.5127001713641985,-0.07668686384642143,-0.08251865720704678,0.0026962582853758805,-0.509462191997177,-0.38682305558310714,-0.509462191997177,-0.4951824699526095,-0.5187527192867762,-0.00276432169374185,-0.5116033060350488,0.01396827283040871,0.29461062209940925,-0.5116892828788838,-0.23332788271078636,-0.23908982601973824,-0.24773107661563884,-0.5103407424852681,-0.5103330285943101,-0.010790956739936563,-0.3227056916144393,-0.9588936138662412,-0.44078903773171857,-0.8590519546443061,-0.5104172424902831,-0.7992203943778111,-0.5099829194295711,-1.0444191203190862,-0.33613471460564126,-0.40908608757232373,-0.5101712725817809,-0.5076162105208466,-0.07649511457111287,-0.010211653143074208,-0.014044881118298613,-0.22156072046612427,-0.37476730921120655,-0.37476730921120655,-0.40908608757232373,1.183962566523702,1.183962566523702,-0.2152365928151634,-0.37675031090934313,-0.37675031090934313,-0.7960691047415378,-0.7960691047415378,0.9616883089236411,0.9616883089236411,0.5725044804276119,0.5725044804276119,-0.12208774296937198,-0.12208774296937198,-0.3950380939375378,-0.4894118945218367,-0.5611828048416428,-0.4894118945218367
2010-09-05,-0.5103638424324562,-0.5153559086068997,-0.5083236875861213,-0.5109670039030292,-0.41204632141358105,-0.5127002454833665,-0.07668722371430813,-0.08251911053601863,0.0026964737292082134,-0.5094623516751835,-0.38682340980114,-0.5094623516751835,-0.4951826762824003,-0.5187528003705275,-0.0027618398232496146,-0.5116035067171293,0.013964360883963944,-0.2798578865759747,-0.5116891484562023,-0.2300753640721003,-0.23909033959782608,-0.24769855134820615,-0.5103409601489947,-0.5103338825419202,-0.010774982281071856,-0.30903711262793226,-0.7379688054562848,-0.42466040435126584,-0.7570578608891497,-0.5104174317215672,-0.6115386402224685,-0.5099830211374987,-0.865132987676078,-0.33613710334189434,-0.409087368515829,-0.5101713841025669,-0.5076162420092564,-0.0764954240344713,-0.010211653143074208,-0.014044341004710522,-0.22156158691353314,-0.3747709899205358,-0.3747709899205358,-0.409087368515829,1.0273133412287596,1.0273133412287596,-0.2152365928151634,-0.3767517565870637,-0.3767517565870637,-0.8715714396164245,-0.8715714396164245,1.0042698063479654,1.0042698063479654,0.7573008785124384,0.7573008785124384,0.14969237985729472,0.14969237985729472,-0.4164191806472227,0.040747363839998385,-0.5335072338864455,0.040747363839998385
2010-09-06,-0.5103638424324562,-0.5153563663235156,-0.5083239098532878,-0.5109672047877327,-0.41204580558410664,-0.5127003296391426,-0.07668763931387654,-0.08251956165763032,0.002696500359621574,-0.5094625045583813,-0.38682361872973453,-0.5094625045583813,-0.49518284525603334,-0.5187529235593789,-0.0027609828545146274,-0.5116031722469951,0.013961100928593305,-0.3372304635511132,-0.5116894385851567,-0.22682284543341422,-0.2374616585704624,-0.24765651508199354,-0.5103412615295392,-0.5103336313808584,-0.010781517286971055,-0.3170383586197551,-0.8631985531120387,-0.4349411437232486,-0.8213678899926835,-0.5104176335521172,-0.721151544296095,-0.5099831580738705,-0.9623503174201122,-0.3361389802060932,-0.40908872157492415,-0.5101715188708884,-0.5076162774542076,-0.0764958076130733,-0.010221161882885422,-0.014046447447704077,-0.22155820776863858,-0.374775421216093,-0.374775421216093,-0.40908872157492415,0.7901477256703452,0.7901477256703452,-0.21523039667725719,-0.3767515373546506,-0.3767515373546506,-0.8017222014828806,-0.8017222014828806,0.8116874974945177,0.8116874974945177,0.8224718379099805,0.8224718379099805,0.3642364220982716,0.3642364220982716,-0.4372365824508341,-0.18188160507950146,-0.5325429449292288,-0.18188160507950146
2010-09-07,-0.5103640431904847,-0.5153561233816195,-0.5083239130745512,-0.5109668699798936,-0.4120460337394511,-0.512700379898498,-0.07668764450127918,-0.08251992361746684,0.0026975939844868773,-0.5094625894934911,-0.3868235814610657,-0.5094625894934911,-0.49518290547955957,-0.5187530456428301,-0.0027622349192248357,-0.5116034699254144,0.013962046315650789,-0.19868461682207839,-0.5116892503934025,-0.22357032679472816,-0.23583297754309868,-0.2476144788157809,-0.5103413619897207,-0.510333832309708,-0.010773772094794227,-0.2935644786139359,-0.5238755264010113,-0.4104518594229658,-0.6720293293576451,-0.5104177652790589,-0.5082778789280887,-0.5099832570544347,-0.7622766514337499,-0.3361400039502016,-0.40909006061933806,-0.5101716132087135,-0.5076163018507908,-0.07649607764631451,-0.010211931447654048,-0.014042774675305058,-0.22156409961101883,-0.3747781099404211,-0.3747781099404211,-0.40909006061933806,0.6963678150606107,0.6963678150606107,-0.2152365928151634,-0.37675281669966304,-0.37675281669966304,-0.8688931153635223,-0.8688931153635223,0.8657056209608069,0.8657056209608069,0.8877665264815842,0.8877665264815842,0.5379367248176565,0.5379367248176565,-0.45269974773725913,0.0817915339167942,-0.520441846063598,0.0817915339167942
